WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44557,2021,52,44556,2021,52,NOTDEFINED,34,34,0,0,0,0,0,6,,0,0,6,,,0,,0,0,0,6,28,3,0,0,0,0,0,0,,0,0,None,0,,PH,202152,202152,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44578,2022,3,44577,2022,3,NOTDEFINED,28,28,0,0,0,0,0,,,0,0,5,,,0,,0,0,0,5,23,3,0,0,0,0,0,0,,0,0,None,0,,PH,202203,202203,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44613,2022,8,44612,2022,8,NOTDEFINED,23,23,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,,23,3,0,0,0,0,0,0,,0,0,None,0,,PH,202208,202208,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44648,2022,13,44647,2022,13,NOTDEFINED,30,30,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,,30,3,0,0,0,0,0,0,,0,0,None,0,,PH,202213,202213,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44683,2022,18,44682,2022,18,NOTDEFINED,38,38,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,,38,3,0,0,0,0,0,0,,0,0,None,0,,PH,202218,202218,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44718,2022,23,44717,2022,23,NOTDEFINED,43,43,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,,43,3,0,0,0,0,0,0,,0,0,None,0,,PH,202223,202223,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44753,2022,28,44752,2022,28,NOTDEFINED,73,73,0,0,0,0,0,,,0,0,,,,0,,0,0,0,,37,3,0,1,20,5,4,5,,3,0,EV; HCoV 229E; HBoV; HCoV OC43; HMPV; HPIV-3; HPIV-4; HRV; RSV B; SARS-COV2,0,,PH,202228,202228,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44788,2022,33,44787,2022,33,NOTDEFINED,121,121,1,0,11,0,0,,,0,0,12,,,0,,0,0,0,12,70,3,1,1,20,2,0,7,,10,0,EV; HAdV; HBoV; HCoV 229E; HCoV NL63; HMPV; HRV; HPeV; RSV A; RSV B; RSV UNSUBTYPABLE; SARS-COV-2,0,,PH,202233,202233,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44823,2022,38,44822,2022,38,NOTDEFINED,116,116,5,0,15,0,0,,,0,0,20,,,1,,0,0,1,21,50,3,3,3,16,3,1,12,,13,0,EV; HAdV; HBoV; HMPV; HPeV; HPIV-3; HRV; RSV B; SARS-CoV-2,0,,PH,202238,202238,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43269,2018,25,43268,2018,25,SENTINEL,25,25,0,,3,0,,0,,,,3,,,,,,2,2,5,20,,,,,,,,,,,,,,ID,201825,201825,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43304,2018,30,43303,2018,30,SENTINEL,40,40,2,,3,0,,1,,,,6,,,,,,1,1,7,33,,,,,,,,,,,,,,ID,201830,201830,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43339,2018,35,43338,2018,35,SENTINEL,46,46,1,,4,0,,1,,,,6,,,,,,3,3,9,37,,,,,,,,,,,,,,ID,201835,201835,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44858,2022,43,44857,2022,43,NOTDEFINED,118,118,0,0,4,0,0,,,0,0,4,,,2,,0,0,2,6,70,3,1,5,5,1,2,9,,18,0,HAdV; HBoV; HPeV; HRV; HPIV-2; HPIV-3; HMPV; RSV B; SARS-CoV-3,0,,PH,202243,202243,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43374,2018,40,43373,2018,40,SENTINEL,22,22,0,,3,0,,0,,,,3,,,,,,0,0,3,19,,,,,,,,,,,,,,ID,201840,201840,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44893,2022,48,44892,2022,48,NOTDEFINED,81,81,3,0,1,0,0,,,0,0,4,,,4,,0,0,4,8,47,3,1,0,10,0,2,8,,6,0,EV; HAdV; HCOV-OC43; HCoV HKU1; HPIV-3; HPeV; HRV; RSV B; SARS-COV-2,0,,PH,202248,202248,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43409,2018,45,43408,2018,45,SENTINEL,14,14,0,,0,0,,0,,,,0,,,,,,1,1,1,13,,,,,,,,,,,,,,ID,201845,201845,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44949,2023,4,44948,2023,4,NOTDEFINED,97,97,1,0,0,0,0,,,0,0,1,,,3,,0,0,3,4,83,3,0,1,0,3,1,5,,1,0,HMPV; HPIV-2; HRV; EV; HBoV; RSV,0,,PH,202304,202304,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,44984,2023,9,44983,2023,9,NOTDEFINED,61,61,6,0,0,0,0,,,0,0,6,,,0,,0,0,0,6,38,3,1,0,3,3,1,2,,1,0,HAdV; HCOV-OC43; HMPV; HPIV-3; HRV; RSV B; SARS-COV-2,0,,PH,202309,202309,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45019,2023,14,45018,2023,14,NOTDEFINED,60,60,1,0,0,0,0,,,0,0,1,,,1,,0,0,1,2,,3,5,0,2,,,8,,0,,HAdV; HPIV-1; HPIV-3; HRV; SARS-COV-2,,,PH,202314,202314,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43444,2018,50,43443,2018,50,SENTINEL,14,14,3,,0,0,,0,,,,3,,,,,,0,0,3,11,,,,,,,,,,,,,,ID,201850,201850,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45054,2023,19,45053,2023,19,NOTDEFINED,131,131,13,0,0,0,0,,,0,0,13,,,0,,0,0,0,13,,3,3,2,41,,,9,,0,,HAdV; HBoV; HCoV OC43; HPIV-3; HPIV-2; HPIV-1; HRV; SARS-COV-2,,,PH,202319,202319,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45089,2023,24,45088,2023,24,NOTDEFINED,115,115,14,0,1,0,0,,,0,0,15,,,0,,0,0,0,15,,3,4,0,3,,,7,,0,,HAdV; HCoV NL63; HCoV OC43; HPIV-2; HPIV-3; HPIV-4; HRV; SARS-COV-2,,,PH,202324,202324,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45124,2023,29,45123,2023,29,NOTDEFINED,129,129,3,0,1,0,0,,,0,0,4,,,1,,0,0,1,5,,3,0,0,2,,,6,,3,,EV; HMPV; HPeV; HRV; RSV; SARS-CoV-2,,,PH,202329,202329,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45159,2023,34,45158,2023,34,NOTDEFINED,130,130,0,0,3,0,0,,,0,0,3,,,5,,0,0,5,8,,3,3,1,5,,,11,,13,,EV; HAdV; HBoV; HCoV 229E; HCoV NL63; HCoV OC43; HPeV; HMPV; HRV; M. pneumoniae; RSV; RSV A; RSV B,,,PH,202334,202334,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45194,2023,39,45193,2023,39,NOTDEFINED,217,217,3,0,10,0,0,,,0,0,13,,,16,,0,0,16,29,,3,1,1,5,,,18,,58,,HBoV; HCoV HKU1; HMPV; HRV; HAdV; HPIV-1; HPeV; HPIV-4; M. pneumoniae; RSV; RSV A; RSV B; SARS-COV-2,,,PH,202339,202339,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45229,2023,44,45228,2023,44,NOTDEFINED,202,202,1,0,19,0,0,,,0,0,20,,,5,,0,0,5,25,,3,1,0,6,,,12,,42,,EV; HAdV; HCoV 229E; HMPV; HPIV-1; HPIV-4; HRV; HPeV; M.pneumoniae; RSV; RSV B; SARS-COV-2,,,PH,202344,202344,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45264,2023,49,45263,2023,49,NOTDEFINED,197,197,1,0,12,0,0,,,0,0,13,,,4,,0,0,4,17,,3,2,0,6,,,15,,7,,EV; HAdV; HCoV-229E; HCoV-OC43; HMPV; HPIV-1; HPIV-3; HPeV; HRV; M. pneumoniae; RSV; RSV A; SARS-CoV-2,,,PH,202349,202349,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45285,2023,52,45284,2023,52,NOTDEFINED,175,175,2,0,10,0,0,,,0,0,12,,,3,,0,0,3,15,,3,2,0,8,,,12,,4,,RSV; SARS-CoV-2; HPIV-4,,,PH,202352,202352,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45320,2024,5,45319,2024,5,NOTDEFINED,120,120,0,0,6,0,0,,,0,0,6,,,0,,0,0,0,6,,3,3,14,3,,,14,,2,,"M.pneumoniae, Enterovirus, HPEV",,0,PH,202405,202405,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45355,2024,10,45354,2024,10,NOTDEFINED,117,117,1,0,0,0,0,,,0,0,1,,,1,,0,0,1,2,,3,6,3,3,,,3,,0,,0,,0,PH,202410,202410,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45390,2024,15,45389,2024,15,NOTDEFINED,95,95,0,0,1,0,0,,,0,0,1,,,0,,0,0,0,1,,3,6,6,6,,,6,,0,,"M.pneuomoniae,Enterovirus,",,0,PH,202415,202415,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45425,2024,20,45424,2024,20,NOTDEFINED,77,77,0,0,0,0,0,,,0,0,,,,0,,0,0,0,,,3,2,5,0,,,5,,0,,"Enterovirus,",,0,PH,202420,202420,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45460,2024,25,45459,2024,25,NOTDEFINED,82,82,1,0,1,0,0,,,0,0,2,,,0,,0,0,0,2,,3,4,5,0,,,5,,1,,"Enterovirus,",,0,PH,202425,202425,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45495,2024,30,45494,2024,30,NOTDEFINED,100,100,2,0,14,0,0,,,0,0,16,,,0,,0,0,0,16,,3,3,0,1,,,0,,0,,0,,0,PH,202430,202430,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45516,2024,33,45515,2024,33,NOTDEFINED,112,112,9,0,33,0,0,,,0,0,42,,,3,,0,0,3,45,,3,4,0,1,,,0,,2,,"M.pneumoniae, Enterovirus",,0,PH,202433,202433,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45530,2024,35,45529,2024,35,NOTDEFINED,90,90,9,0,19,0,0,,,0,0,28,,,0,,0,0,0,28,,3,1,0,0,,,0,,2,,Enterovirus,,0,PH,202435,202435,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45551,2024,38,45550,2024,38,NOTDEFINED,137,137,13,0,10,0,0,,,0,0,23,,,3,,0,1,4,27,,3,5,0,1,,,0,,24,,"M.pneumoniae, Enterovirus",,0,PH,202438,202438,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45565,2024,40,45564,2024,40,NOTDEFINED,129,129,8,0,9,0,0,,,0,0,17,,,0,,0,0,0,17,,3,1,0,1,,,0,,36,,"M.pneumoniae, Enterovirus",,0,PH,202440,202440,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45586,2024,43,45585,2024,43,NOTDEFINED,144,144,5,0,4,0,0,,,0,0,9,,,2,,0,1,3,12,,3,3,0,1,,,0,,65,,"M.pneumoniae, Enterovirus",,0,PH,202443,202443,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45600,2024,45,45599,2024,45,NOTDEFINED,147,147,1,0,0,0,0,,,0,0,1,,,8,,0,1,9,10,,3,2,0,1,,,0,,55,,Enterovirus,,0,PH,202445,202445,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45621,2024,48,45620,2024,48,NOTDEFINED,116,116,1,0,0,0,0,,,0,0,1,,,10,,0,3,13,14,,3,2,0,3,,,0,,36,,"M.pneumoniae, Enterovirus",,0,PH,202448,202448,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45635,2024,50,45634,2024,50,NOTDEFINED,85,85,2,0,0,0,0,,,0,0,2,,,8,,0,2,10,12,,3,0,0,2,,,0,,22,,"M.pneumoniae, Enterovirus, HPEV",,0,PH,202450,202450,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43465,2019,1,43464,2019,1,SENTINEL,43,43,14,,3,0,,,,,,17,,,,,,1,1,18,25,,,,,,,,,,,,,,ID,201901,201901,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43479,2019,3,43478,2019,3,SENTINEL,74,74,13,,12,0,,,,,,25,,,,,,9,9,34,40,,,,,,,,,,,,,,ID,201903,201903,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43500,2019,6,43499,2019,6,SENTINEL,56,56,7,,5,0,,,,,,12,,,,,,8,8,20,36,,,,,,,,,,,,,,ID,201906,201906,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43535,2019,11,43534,2019,11,SENTINEL,49,49,4,,3,0,,,,,,7,,,,,,10,10,17,32,,,,,,,,,,,,,,ID,201911,201911,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43570,2019,16,43569,2019,16,SENTINEL,27,27,1,,0,0,,,,,,1,,,,,,14,14,15,12,,,,,,,,,,,,,,ID,201916,201916,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43605,2019,21,43604,2019,21,SENTINEL,29,29,0,,0,0,,,,,,0,,,,,,10,10,10,19,,,,,,,,,,,,,,ID,201921,201921,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45684,2025,5,45683,2025,5,SENTINEL,87,87,1,0,1,0,0,0,,0,0,2,,,8,,0,1,9,11,76,3,2,0,1,,,8,87,12,3,"Enterovirus, M.pneumoniae",,0,PH,202505,202505,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43640,2019,26,43639,2019,26,SENTINEL,11,11,0,,0,0,,,,,,0,,,,,,1,1,1,10,,,,,,,,,,,,,,ID,201926,201926,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43675,2019,31,43674,2019,31,SENTINEL,16,16,1,,0,0,,,,,,1,,,,,,1,1,2,14,,,,,,,,,,,,,,ID,201931,201931,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45719,2025,10,45718,2025,10,SENTINEL,92,92,6,0,0,0,0,0,,0,0,6,,,7,,0,1,8,14,78,3,1,2,0,,,8,92,8,3,"Enterovirus, M.pneumoniae",,0,PH,202510,202510,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43710,2019,36,43709,2019,36,SENTINEL,38,38,1,,2,0,,,,,,3,,,,,,1,1,4,34,,,,,,,,,,,,,,ID,201936,201936,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43745,2019,41,43744,2019,41,SENTINEL,32,32,3,,2,0,,,,,,5,,,,,,1,1,6,25,,,,,,,,,,,,,,ID,201941,201941,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45754,2025,15,45753,2025,15,SENTINEL,91,91,5,0,0,0,0,0,,0,0,5,,,0,,0,0,0,5,86,3,1,2,1,,,11,91,2,4,M.pneumoniae,,0,PH,202515,202515,,,
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45789,2025,20,45788,2025,20,SENTINEL,74,74,1,0,0,0,0,0,,0,0,1,,,0,,0,0,0,1,73,3,0,0,0,,,0,74,1,0,0,,0,PH,202520,202520,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43780,2019,46,43779,2019,46,SENTINEL,39,39,6,,0,0,,,,,,6,,,,,,0,0,6,19,,,,,,,,,,,,,,ID,201946,201946,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43815,2019,51,43814,2019,51,SENTINEL,0,0,0,,0,0,,,,,,0,,,,,,0,0,,0,,,,,,,,,,,,,,ID,201951,201951,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43836,2020,2,43835,2020,2,SENTINEL,124,124,48,,16,0,0,0,,0,0,64,,,0,,0,0,0,64,,1,0,0,0,0,0,0,,0,,,,0,ID,202002,202002,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43871,2020,7,43870,2020,7,SENTINEL,131,131,31,,10,0,0,0,,0,0,41,,,4,,0,0,4,45,,1,0,0,0,0,0,0,,0,,,,0,ID,202007,202007,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43906,2020,12,43905,2020,12,SENTINEL,121,122,10,,17,0,0,0,,0,0,27,,,0,,0,0,0,27,,1,0,0,0,0,0,0,,0,,,,0,ID,202012,202012,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43941,2020,17,43940,2020,17,SENTINEL,10,10,0,,1,0,0,0,,0,0,1,,,0,,0,0,0,1,,1,0,0,0,0,0,0,,0,,,,0,ID,202017,202017,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,43976,2020,22,43975,2020,22,SENTINEL,4,4,0,,0,0,0,0,,0,0,0,,,0,,0,0,0,,,1,0,0,0,0,0,0,,0,,,,0,ID,202022,202022,1,1,1
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,44011,2020,27,44010,2020,27,SENTINEL,18,18,0,,0,0,0,0,,0,0,0,,,0,,0,0,0,,,1,0,0,0,0,0,0,,0,,,,0,ID,202027,202027,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45824,2025,25,45823,2025,25,SENTINEL,69,69,4,0,0,0,0,0,,0,0,4,,,0,,0,0,0,4,65,3,0,0,0,,,0,69,1,0,0,,,PH,202525,202525,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,44046,2020,32,44045,2020,32,SENTINEL,6,6,0,,0,0,0,0,,0,0,0,,,0,,0,0,0,,,1,0,0,0,0,0,0,,0,,,,0,ID,202032,202032,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45859,2025,30,45858,2025,30,SENTINEL,62,62,8,0,0,0,0,0,,0,0,8,,,0,,0,0,0,8,54,3,0,0,0,,,0,62,5,0,0,,,PH,202530,202530,,,
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45894,2025,35,45893,2025,35,SENTINEL,111,111,18,0,2,0,0,0,,0,0,20,,,0,,0,0,0,20,91,3,0,0,0,,,0,111,18,0,0,,,PH,202535,202535,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,44081,2020,37,44080,2020,37,SENTINEL,11,11,0,,1,0,0,0,,0,0,1,,,0,,0,0,0,1,,1,0,0,0,0,0,0,,0,,,,0,ID,202037,202037,1,1,1
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45929,2025,40,45928,2025,40,SENTINEL,58,58,7,0,7,0,0,0,,0,0,14,,,2,,0,0,2,16,41,3,0,0,0,,,0,58,11,0,0,,,PH,202540,202540,,,
WPR,YR,NH,FLU_SE_ASIA,PHL,Philippines,45964,2025,45,45963,2025,45,SENTINEL,27,27,0,0,2,0,0,0,,0,0,2,,,0,,0,0,0,2,25,3,0,0,0,,,0,27,1,0,0,,,PH,202545,202545,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45425,2024,20,45424,2024,20,NONSENTINEL,17,17,,,2,,,,,,,2,,,,,,,,2,15,4,,,,,,,,4,,,,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202420,202420,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45460,2024,25,45459,2024,25,NONSENTINEL,25,25,2,,1,,,,,,,3,,,,,,,,3,22,4,,,,,,2,,3,,,A co-infection with RV and RSV,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202425,202425,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45495,2024,30,45494,2024,30,NONSENTINEL,8,8,,,1,,,,,,,1,,,,,,,,1,7,3,,,,,,,,,,,,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202430,202430,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45565,2024,40,45564,2024,40,NONSENTINEL,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202440,202440,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,36087,1998,43,36086,1998,42,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,MN,199843,199842,1,1,1
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,36122,1998,48,36121,1998,47,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,Sharp increase in influenza and influenza-like ilnesses.  No isolates or serologic detection reported.,MN,199848,199847,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45635,2024,50,45634,2024,50,NONSENTINEL,28,28,,,,,,,,,,,,,,,,,,,28,2,,,,,,4,,,5,"Rhinovirus co-infection with SARS-CoV-2 (1), B.pertussis (4)",,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202450,202450,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,36157,1998,53,36156,1998,52,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,No viral isolates nor serologic detection reported.,MN,199853,199852,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45656,2025,1,45655,2025,1,NONSENTINEL,7,7,,,,,,,,,,,,,,,,,,,7,2,,,,,,2,,,4,"B.pertussis (1), Rhinovirus co-infection with B. pertussis (1)",,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202501,202501,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38355,2005,1,38354,2005,1,NOTDEFINED,112,,,0,0,,,8,,0,0,8,,,0,,0,0,0,8,,3,,,,,,,,,,0,,,MN,200501,200501,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45691,2025,6,45690,2025,6,NONSENTINEL,1,1,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,Rhinovirus co-infection with B.pertussis (1),,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202506,202506,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38376,2005,4,38375,2005,4,NOTDEFINED,28,,,0,0,,,2,,0,0,2,,,0,,0,0,0,2,,3,,,,,,,,,,0,,,MN,200504,200504,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45796,2025,21,45795,2025,21,NONSENTINEL,5,5,3,,,,,,,,,3,,,,,,,,3,2,3,,,,,,1,,,1,,,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202521,202521,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38390,2005,6,38389,2005,6,NOTDEFINED,41,,,0,0,,,2,,0,0,2,,,0,,0,0,0,2,,2,,,,,,,,,,0,,,MN,200506,200506,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,45936,2025,41,45935,2025,41,NONSENTINEL,2,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,1,,,2,B.Pertussis (1),,Reports have been disseminated to the sentinitel sites and the National Department of Health,PG,202541,202541,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38411,2005,9,38410,2005,9,NOTDEFINED,25,,,0,0,,,3,,0,0,3,,,0,,0,0,0,3,,2,,,,,,,,,,0,,,MN,200509,200509,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42037,2015,6,42036,2015,5,NOTDEFINED,8,8,0,0,0,0,0,0,,0,,0,,,0,,0,0,0,,8,0,,,,,,,,,,,,,PG,201506,201505,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38425,2005,11,38424,2005,11,NOTDEFINED,29,,,0,0,,,1,,0,0,1,,,0,,0,0,0,1,,2,,,,,,,,,,0,,,MN,200511,200511,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42072,2015,11,42071,2015,10,NOTDEFINED,8,8,0,0,0,0,0,0,,0,,0,,,0,,1,0,1,1,7,0,,,,,,,,,,,,,PG,201511,201510,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42107,2015,16,42106,2015,15,NOTDEFINED,17,17,0,0,2,0,0,0,,0,,2,,,0,,1,0,1,3,13,0,,,,,,,,,,,,,PG,201516,201515,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42142,2015,21,42141,2015,20,NOTDEFINED,28,28,0,0,5,0,0,0,,0,,5,,,0,,0,0,0,5,23,0,,,,,,,,,,,,,PG,201521,201520,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42177,2015,26,42176,2015,25,NOTDEFINED,44,44,0,0,0,0,0,0,,0,,0,,,0,,1,0,1,1,43,0,,,,,,,,,,,,,PG,201526,201525,,,
WPR,YR,SH,FLU_SE_ASIA,IDN,Indonesia,44116,2020,42,44115,2020,42,SENTINEL,11,11,0,,0,0,0,0,,0,0,0,,,0,,0,0,0,,,1,0,0,0,0,0,0,,0,,,,0,ID,202042,202042,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42212,2015,31,42211,2015,30,NOTDEFINED,17,17,0,0,0,0,0,0,,0,,0,,,0,,0,0,0,,17,0,,,,,,,,,,,,,PG,201531,201530,,,
WPR,SH,SH,FLU_OCE_MEL_POL,PNG,Papua New Guinea,42233,2015,34,42232,2015,33,NOTDEFINED,31,31,0,0,0,0,0,0,,0,,0,,,0,,0,0,0,,31,0,,,,,,,,,,,,,PG,201534,201533,,,
WPR,NH,NH,FLU_EST_ASIA,MNG,Mongolia,38446,2005,14,38445,2005,14,NOTDEFINED,39,,,0,0,,,1,,0,0,1,,,0,,0,0,0,1,,2,,,,,,,,,,0,,,MN,200514,200514,1,1,1
